date,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPL,MRTSSM44X72USS,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,DGORDER,NEWORDER,AMDMUO,BUSINV,ISRATIO,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,PI,FEDFUNDS,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUS,EXJPUS,EXUSUK,EXCAUS,WPSFD49207,WPSFD49502,WPSID61,WPSID62,WTISPLC,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENT,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,GDPC1,GDPCTPI
6/1/78,0.002791449,-300374e-9,-0.007434319,-0.010444951,,-0.002638232,-0.003141421,-0.00310313,-0.007136444,-0.001521899,-0.009786039,0.004694405,-0.002147434,0.003357626,-0.010247085,-0.002827623,-0.004498957,0.002309334,-0.307114503,-932337e-9,-0.00386966,0.353038674,-0.498618785,0.095598483,-0.041840765,0.014851137,0.003795126,0.027071739,0.001456497,0.002396499,0.007694433,0.004200052,0.001904997,0.004362478,-0.002137406,0.00119154,494e-7,0.002301773,0.002633675,0.003234728,0.00167532,-2214.635359,-0.287845304,-2282.614503,0.413263996,-9.913197223,0.598688565,0.337191141,-5.259299329,0.424930472,-15.08889248,-5.055119943,-6.099811266,0.839528751,,,,,,,0.00371185,0.002828123,-0.005885998,-0.004161862,-0.04281699,-314891.9572,-0.00283361,0.001833508,0.001263645,692e-9,0.210372928,0.281298343,0.216132597,0.304226519,0.197596685,0.195662983,0.121243094,0.010939227,0.03698895,1.804254144,0.040220994,-0.732099448,-1.275607735,-2.941049724,-1.056132597,-0.025908843,-0.041634951,-0.067644263,0.03200397,0.002000799,-0.007139814,-0.008611233,0.00431187,-0.001347428,0.032055728,0.052202245,-0.001575862,0.003658615,-0.001663333,0.001564656,-0.002927222,0.001420669,-642e-7,-0.001613474,0.001452891,-0.001570145,-435646e-9,0.001127528,-0.001236113,-373807e-9,-0.001583386,0.002428855,-0.003344396,2.334274194,0.006822331,-0.00330407,0.004487985,0.007538451,,
7/1/78,0.001858994,0.002039417,0.00631004,0.010785369,,0.001573323,0.002603153,0.003752999,-0.003009628,-0.007164873,-0.001144244,0.01478414,464778e-9,0.006079992,-0.007549167,0.00246404,-0.013481161,0.031775669,0.141885497,-112652e-9,0.002302302,-0.227071823,-0.76160221,-0.071658496,0.051779029,-0.100837155,-0.126972228,-0.073137664,0.001733824,0.002882438,0.002670084,0.002587882,0.003113023,0.00434449,0.001070591,0.001388238,0.002418163,0.004510959,950563e-9,0.002131258,-0.002040094,-2214.635359,-0.657458564,-2282.614503,0.423835935,-20.02304064,-4.959641746,0.325286239,-16.785116,0.320298105,-9.875295826,0.486080169,-12.37439215,0.447802819,,,,,,,0.001662741,0.001505165,-0.001440329,0.004984931,0.023996588,-314171.9572,-809e-7,-0.002935971,-0.002998039,-159e-8,0.230248619,0.074544199,-0.061823204,-0.063093923,-0.204972376,-0.218812155,-0.189378453,-0.119337017,0.560483425,1.804254144,0.322983425,-4.492348066,-2.373411602,-3.031049724,-4.322265193,-0.022274667,-0.076362222,-0.054549263,0.024911714,0.013459581,0.008482812,0.009974006,0.001387372,0.025616677,0.032055728,-0.044817613,0.002973919,-246e-7,0.003172535,-0.001652732,0.004279076,0.001395888,0.001548513,0.003042241,-337e-7,0.001465499,666254e-9,-716868e-9,0.001320686,627143e-9,0.001484866,-487e-7,0.004868093,-4.131451613,0.001501591,-0.007384211,-0.008164613,0.009918583,0.005853013578666355,-0.0010540382847208948
8/1/78,-0.001394246,135604e-9,-0.004281321,-0.004457658,,347502e-9,0.00157181,0.001873288,-349183e-9,-0.008519448,0.003322607,0.006839997,-963798e-9,0.004643213,0.004867942,0.002301903,0.027854004,0.005433669,0.128485497,0.001560789,0.001235217,0.378453039,-0.667955801,0.02819878,-0.04351001,0.051214257,0.081828593,0.01875307,115743e-9,0.002709595,0.005084722,-361119e-9,0.003471823,0.00533548,0.0070814,-788477e-9,0.001898686,0.002154029,0.001335345,0.001901133,-0.005952167,-1852.351105,0.127209945,-2282.714503,0.376860566,-20.10541164,0.475628472,-6.102330606,-16.785116,-6.901795964,-20.12471712,-10.5476384,-12.40692794,0.351712608,,,,,,,-0.004300755,-0.003181817,-0.002874077,624402e-9,0.008683841,-314668.9572,0.001134858,0.002969916,-0.002587466,-136e-8,0.410372928,0.770649171,0.621022099,0.337044199,0.117596685,0.036850829,0.015538674,-0.056022099,-0.05301105,0.261823204,-0.372541436,-0.456049724,-1.765607735,-3.451049724,-1.616132597,0.002482228,-0.057762427,0.008426091,0.010772712,0.022050924,-0.005673339,-0.004305252,0.00275565,0.00620467,0.032055728,0.03709542,-827e-7,0.003622849,0.001503315,0.001543023,-706e-7,-579e-7,-0.001686516,-861e-7,0.00141915,0.001432329,0.002199676,0.001479975,0.002749461,0.002148859,0.001450995,-0.004878809,-0.001704416,1.802822581,-0.00482124,-0.005512124,-409235e-9,-0.012096508,,
9/1/78,0.001009833,0.001843674,-99835e-8,0.006710481,,0.005814754,0.003960473,0.003551259,-0.002567314,0.001136641,-0.004279362,0.017206475,0.007698943,0.008637611,0.001625382,0.005187441,-0.003150852,0.01341428,0.374485497,0.001562857,0.003537885,-0.007734807,0.192265193,-0.054571584,-0.027840854,0.007812609,0.0550418,-0.046574717,0.00235553,0.004087395,0.007919942,0.00391976,0.004088341,0.005559081,0.001627673,0.001784328,0.00423834,0.004969535,0.002615093,0.001459134,0.001051351,-2214.835359,-0.657458564,-2282.714503,0.363748931,-4.689411327,0.429335188,0.307158854,-5.321760499,0.300506676,-4.859987947,-5.037054936,-18.66429657,-5.364355883,,,,,,,0.002798442,-404666e-9,-0.00599533,-0.003463653,0.017522869,-314354.9572,0.001830388,-0.00192835,0.00628526,331e-8,0.510124309,0.141947514,0.561022099,0.504226519,0.197596685,0.222237569,0.200621547,0.172320442,1.213977901,-0.149392265,-0.388287293,-2.258149171,-5.369019337,-1.810524862,-8.19839779,-0.023560647,-0.018878789,-0.031636871,0.025281405,0.013470347,0.00416792,0.00137735,-0.002884587,-0.019765938,0.032055728,-0.039391228,-0.00303983,-0.003680811,-0.001671862,-598e-7,-0.001474872,-0.001472609,-608e-7,-0.001596221,-517e-7,-0.001556248,-0.002220167,-782798e-9,-0.001456296,-0.003156589,-0.001569163,0.003615918,0.001536057,-1.264314516,-0.002236955,0.014185196,0.008836788,0.004288344,,
10/1/78,-962233e-9,-0.001226594,935547e-9,0.002151477,,0.005373006,0.004708094,0.005046293,0.001709974,675451e-9,0.002138707,0.013083597,0.006014722,0.008567705,0.004469284,0.006948293,-0.024528045,0.02056318,0.528785497,0.003459267,0.002377174,0.225966851,-0.76160221,0.040709009,0.025451935,-0.060712902,-0.019963201,-0.112384258,0.003473001,0.005123572,0.009557006,826e-7,0.006204762,0.007190566,0.004544593,0.002933189,0.003763014,0.00364372,0.003045267,0.005074692,85657e-8,-1852.351105,-0.657458564,-2282.714503,-6.852722734,-20.10541164,-5.079519024,0.339555208,-5.321760499,0.317494627,-20.22349866,-5.057727507,0.239643879,-11.10077559,,,,,,,-604073e-9,405e-7,-0.00337239,-0.001330745,0.017430743,-314001.9572,-0.00623808,-0.001125035,-0.002467223,-127e-8,0.800124309,0.651298343,0.691022099,0.87140884,0.242569061,0.192375691,0.140621547,0.240994475,-0.06301105,2.385469613,-0.52679558,-1.096049724,-2.455607735,-2.120524862,-5.482265193,0.024872022,0.08880469,0.047344093,-0.022457036,-0.008726771,0.002691789,0.00688105,-0.001430809,0.002578254,0.032055728,0.001150918,-364e-7,-0.002442852,-74e-6,-0.003174122,-466e-7,0.002774391,-0.004787923,-0.003065587,-0.001482632,-0.001522409,-993858e-9,-9416e-7,-754962e-9,-0.001115115,-52e-6,-0.001227951,-0.001673027,-4.464314516,-0.002369731,-0.007829183,0.001951293,0.00299556,-0.0057026927212779355,0.005342151350370803
11/1/78,0.002970256,0.003906479,0.003342482,0.00316651,,0.00315729,0.004329286,0.003016249,275784e-9,528379e-9,129343e-9,0.008026521,0.00190527,0.008682147,0.004448373,0.005379929,0.008864695,0.013333197,0.398985497,0.00117639,-25589e-8,0.378453039,-0.855524862,0.025078449,0.062943987,0.020944193,0.067736746,-0.044775714,0.001702273,0.003078309,0.004746436,-0.001939617,0.004205577,0.00499613,0.002867509,0.001268763,0.002131787,0.0036437,986164e-9,0.002487517,-34199e-8,-2214.635359,-0.287845304,-2282.614503,0.424791501,-4.931724795,0.723232321,-6.073272872,0.496600927,-6.842111012,-20.12967991,-10.61424091,0.299320674,-5.358409383,,,,,,,-0.001709614,-980567e-9,-0.003273862,0.002231835,-0.016991607,-663259.9144,0.004493316,-0.006722642,0.00439595,227e-8,0.270248619,0.440649171,0.121022099,0.29140884,0.255082873,0.211187845,0.131243094,0.112983425,-0.666505525,1.033038674,-0.135524862,-1.666049724,-3.085607735,-2.780524862,-2.986132597,0.00283538,0.00291645,0.021682875,0.013900941,0.005203035,0.00124721,-0.002905555,0.002711126,0.018882548,0.032055728,0.016952601,0.002887986,0.004812319,-0.007782519,0.006172631,0.001340073,0.001314323,0.004706311,0.001476869,0.002813027,0.001423778,0.002818063,-0.001474437,0.007403481,0.001273921,-0.00299671,0.001173378,-604e-7,-8.932862903,-0.00311469,0.00580838,-0.011687567,0.002576303,,
12/1/78,737639e-9,-241e-7,-0.006272204,-0.013171036,,-0.008625488,-0.00256511,404e-8,-0.004275268,0.004828809,-0.008400727,0.00531781,-0.014948813,-0.023460407,-0.015190998,-0.010427982,0.021286841,-0.028740086,-0.953314503,0.001180339,0.002513751,0.241436464,0.230662983,-0.06528078,-896773e-9,-0.01564765,-0.057335442,0.043445683,834e-7,-885504e-9,0.003826686,-0.018720511,0.003004118,0.004396996,649522e-9,556838e-9,0.002009536,0.003552349,0.001454241,0.002680621,221751e-9,-2214.635359,-0.657458564,-2282.714503,0.400624061,-19.95995667,-10.68016356,-12.5718031,0.689207755,0.338056619,-9.903204614,-5.086868642,-6.02405122,0.489793721,,,,,,,-227e-7,4112e-7,-0.007162528,-0.00404249,-0.089841327,-310290.9572,0.006476937,900413e-9,-0.00209084,-105e-8,0.040248619,0.271298343,0.111022099,0.114226519,0.125027624,0.101187845,0.097458564,0.190662983,1.317472376,0.261823204,-0.372541436,-2.442099448,-2.087803867,-2.920524862,-3.146132597,-752508e-9,-708e-7,0.011178968,0.010701336,0.008032258,-0.002823499,0.001239005,-0.001428542,-0.001867299,0.065317357,0.075017688,0.001368119,-0.001241594,0.007710028,-0.004704809,0.001306459,0.002649795,0.001495591,0.002935067,0.001335736,0.004278501,-0.002148836,0.005180011,-0.003474918,-0.003433534,0.004379704,0.00704521,-0.001620714,5.90141129,0.004110327,-0.002977455,-889663e-9,-0.004685507,,
1/1/79,0.001264161,0.003187406,0.002160528,-0.006909366,,0.003183871,116625e-9,-0.001926377,-0.008662787,-0.0139854,-0.006307003,0.008171671,0.006315006,0.005657163,0.006202104,0.001510887,0.031156162,-0.013620914,0.072485497,0.003061569,0.002642101,0.643093923,-0.244751381,0.037537095,-0.020060493,0.036348342,0.037898873,0.034361607,0.001316957,0.001618715,0.007939986,0.002386451,0.001297562,0.002903909,-0.001427974,0.001298102,0.001447955,0.001917319,716557e-9,0.002240631,-783731e-9,-1490.266851,-0.657458564,-1630.684116,-7.047744487,-9.811257185,-33.48432353,-6.205781944,-5.491659536,-7.047994901,-15.09936378,-16.65023283,-18.76558791,-11.23108982,,,,,,,0.003570044,0.002713951,-0.008088699,0.003240809,0.044676572,-309023.9572,-703757e-9,0.001455298,-0.001212385,-599e-9,-0.008508287,-0.026754144,-0.058977901,-0.16718232,-0.067486188,0.042513812,0.023052486,-0.048342541,-0.266505525,0.953038674,-0.174033149,-2.362099448,-3.105607735,-2.870524862,-2.996132597,0.006473206,0.00476959,0.015856384,53188e-8,0.004286802,-0.001410768,-0.004140296,0.003982369,-0.004129605,-0.065021913,-0.06472674,-103619e-9,-316e-7,0.009006686,0.001488156,0.002624337,-0.001517069,-0.001623443,0.001389412,-96e-6,-0.001558916,0.002413099,-0.003021367,0.00231989,0.004027869,-733e-7,-0.01771653,0.001514902,1.734274194,0.004988125,0.009277959,0.00968426,0.006810076,-0.00643019601826017,-0.0032176235036918705
2/1/79,38659e-8,496261e-9,-0.001719244,0.02635576,,952021e-9,0.003144225,0.002352891,0.002518461,-0.004187246,0.005458662,0.004230502,-0.001364271,52519e-8,0.002313318,0.002754628,-813993e-9,0.007919614,0.181785497,-373641e-9,294311e-9,0.045856354,0.230662983,-0.019934818,-0.01527353,0.050538511,0.036485325,0.069293573,0.003289341,0.008439336,0.007325044,0.035199599,0.002479428,0.003141406,0.001342705,0.001396691,0.001824766,0.00270091,0.001389966,0.002224678,-846794e-9,-2214.835359,-0.287845304,-2282.714503,-14.33965406,-30.19929201,-0.180131177,-6.322713843,-17.03795134,0.140437125,-15.24652142,-10.94796211,-12.47535854,0.370841778,,,,,,,0.007850644,0.003011916,-0.005245824,753158e-9,0.024494556,-311370.9572,0.007054662,0.002024209,-0.001550006,-762e-9,0.030745856,0.163895028,0.064088398,0.017044199,0.072513812,0.031187845,0.114972376,0.181657459,0.620483425,0.903038674,-0.52679558,-1.676049724,-2.027803867,-2.850524862,-3.036132597,0.001029041,0.006252318,0.030630772,0.017706393,-0.018808692,0.00258821,0.002594174,0.002519038,-0.013323031,0.032055728,0.039145496,-101579e-9,0.0011597,0.002641708,-0.00156707,-145894e-9,-124604e-9,0.001471538,0.001345924,-941e-7,-10023e-8,0.002604044,0.002240678,-343524e-9,0.004446039,-0.008730008,0.016453798,-0.010885359,-5.59858871,0.003072848,-0.002174739,0.003350761,877399e-9,,
3/1/79,-0.010689433,-0.012307563,-0.008322393,-0.029522029,,-0.01351957,-0.018342045,-0.020810222,-0.020437796,-0.054050983,-0.006041954,-0.02357937,-0.008609121,-0.028558189,0.003943488,-0.018483463,-0.023909568,0.020927689,-1.611414503,-0.005200819,-0.005075707,0.643093923,-0.86160221,0.032440445,-0.0144494,-0.071125976,-0.067279331,-0.076073209,-0.002153604,-0.001759612,-106648e-9,-0.009205738,608e-7,765972e-9,-0.001152002,-0.002206642,-0.00521532,789109e-9,-786171e-9,0.00241738,-0.001506755,-1972.945856,-0.902348066,-2282.614503,-6.922761801,-20.19518164,-5.223890631,0.298585623,0.406166062,-6.884791743,-10.20354508,-5.2374415,0.337214247,-16.97548671,,,,,,,-0.010729623,-0.00449863,-0.002127044,-0.001806016,-0.024603696,-311874.9572,-0.003985933,989e-8,0.001277794,642e-9,-0.079254144,-0.016104972,0.027154696,-0.12859116,0.057541436,0.066712707,0.011243094,0.075966851,0.29698895,0.933038674,-0.289779006,-3.128149171,-3.105607735,-2.770524862,-2.886132597,0.008343947,0.023798561,0.049187215,0.018447783,-0.024197021,-0.005336807,-0.006668487,-0.002799644,-0.003548628,0.13289016,-0.108117433,0.001301942,0.001142848,-0.001858446,0.001468575,-142332e-9,-0.005455422,0.001430811,0.001298021,0.001272877,0.00269503,-525e-7,-0.004600604,0.001265914,372969e-9,0.012962816,-0.002440495,0.017007805,-2.49858871,-0.003338838,0.005229401,-0.003096083,-0.011476638,,
4/1/79,-0.006177072,-0.005446451,159382e-9,0.019724569,,0.00582647,0.009111708,0.011359668,0.005183007,0.027103941,-0.004127538,0.023571713,0.002408923,0.014704833,-816598e-9,0.010714144,-0.017951905,606e-8,0.859185497,-0.001215414,0.001081219,-0.007734807,-0.244751381,-0.058228111,-0.006179528,-0.026847874,-0.005957369,-0.054934646,0.002691189,0.004359186,0.003644861,0.009526181,0.003243832,0.004025797,0.001897413,0.00214461,0.003858084,0.002588554,-0.00198457,0.003437658,-597666e-9,-323.4842541,0.797651934,-327.5233425,-6.977852225,-20.22319468,-10.77767666,-12.6799416,-5.310109882,-6.958989164,-20.36408061,-21.76501325,-12.42922186,-5.364355883,,,,,,,0.005880929,0.003267653,-0.00793274,0.00306524,0.008674479,-311293.9572,-0.001235689,0.003858513,-0.003668002,-179e-8,0.230621547,0.150649171,0.051022099,0.040856354,0.012624309,0.087900552,0.121864641,0.142320442,0.810483425,1.033038674,-0.468287293,-1.506049724,-5.10121547,-2.680524862,-2.736132597,0.008092166,0.008071936,0.011830013,-0.006082708,0.007501012,-174e-7,0.002615121,-118964e-9,0.007059048,-0.078818319,0.057203797,-126836e-9,-0.003589277,0.0010796,-538e-7,-0.00144694,0.001293857,-0.001604694,-0.001582543,-0.001468647,-0.002916705,-0.002123148,-307612e-9,-893891e-9,-0.003369284,-0.007249323,-0.008131046,-0.007781236,2.00141129,0.006937954,0.001819182,0.003354977,0.003157313,-9763740166673918e-20,-0.0026074327412851112
5/1/79,-0.003202545,-930796e-9,-133941e-9,-0.012433885,,-0.002230781,-0.00279638,-0.002467079,-0.005596008,-0.014197989,-0.001952674,270304e-9,-0.001705531,0.004190978,-0.003520459,-0.001197193,-0.034193213,-0.006854028,-0.140414503,0.00326718,0.002292647,0.225966851,-0.86160221,0.060429137,-0.044035057,-0.05700853,-0.1012985,0.001256215,0.002086014,0.003425175,0.006261791,0.00724129,0.002467834,0.002631621,0.00217164,0.001666785,0.001811038,0.003045626,-0.002348571,0.002171865,0.002022743,-1772.021271,-0.657458564,-978.7537293,-6.907182651,-10.13026173,-5.072468466,-6.150138452,-5.329603676,0.261491539,-30.43002901,-21.68252376,-12.36831311,-5.358409383,,,,,,,-113133e-9,-785335e-9,-0.004557943,790819e-9,0.023310736,-312628.9572,-0.001689659,0.003057762,0.003439683,169e-8,0.050248619,-0.548701657,-0.478977901,-0.54859116,-0.382458564,-0.335524862,-0.207513812,-0.087016575,0.730483425,0.231823204,-0.312762431,-1.746049724,-3.125607735,-2.790524862,-2.826132597,-0.001763491,-0.014021026,0.002870795,0.026593878,0.01394116,0.005164292,0.005154758,0.003703453,-73e-6,0.076296748,-0.002104185,-124069e-9,-0.001202734,-0.003165785,0.001425235,-106814e-9,-0.002692551,0.002885294,0.001270325,-886e-7,0.00127306,-574537e-9,0.001241978,12062e-8,-0.001537619,-287e-7,0.006900386,-0.001551107,-2.530040323,273224e-9,-0.013749572,-0.001049583,0.002754623,,
6/1/79,0.004805334,-0.001418461,-0.003639402,-0.003438301,,-0.003533386,-0.001966888,-0.002493412,-0.009310281,-0.014898178,-0.006979003,0.006414807,-0.005192538,-0.006420829,0.012762652,-88072e-8,-0.032749705,0.008019652,-0.105814503,0.002266808,0.002068124,0.643093923,-0.498618785,-0.019960002,0.087072509,-0.042416421,0.004195261,-0.103682363,-251535e-9,-787e-7,0.00937214,0.002419954,-910776e-9,-537345e-9,-0.001564743,-219256e-9,-0.002786586,725205e-9,-0.004783126,0.001538852,0.00511177,-1772.021271,-0.287845304,-978.7537293,0.334388079,-4.981321736,-10.72773198,0.318074669,-5.312042249,-6.932419792,-20.23448778,-38.22395733,0.173053473,-16.97548671,,,,,,,-0.00590207,-753e-7,-0.00517283,-676689e-9,-0.025014974,-312414.9572,-0.006163523,-0.005804063,-0.001647373,-788e-9,0.180124309,0.182596685,0.185110497,0.081270718,0.057541436,0.044475138,-0.083162983,-0.089668508,-0.32301105,0.012430939,-0.784254144,-2.186049724,-2.447803867,-3.050524862,-2.966132597,-0.021684249,-0.027432817,-0.007556626,0.068768875,-0.007768575,-966e-7,0.001151898,-0.001465777,-0.022049602,0.067753275,0.001697225,-0.001477325,0.001157164,-0.003013244,-0.001541186,-0.001387427,0.002609384,0.001323869,-159301e-9,-0.001414041,-119959e-9,-493e-8,-177863e-9,-0.003645786,0.002349213,-283e-7,-0.00347407,0.001491084,-5.432862903,-0.002044973,-0.005331595,-0.011477365,-0.003722453,,
7/1/79,-0.001137736,-834072e-9,0.008063874,-436682e-9,,-0.008834095,-0.009653594,-0.011983086,-0.012689716,-0.045818009,87674e-8,-0.015642248,-0.008054075,-0.02429376,-0.009166965,-0.014879934,0.035703545,-0.013798045,-1.269814503,-310994e-9,-0.003565966,0.353038674,0.192265193,0.13102431,-0.085667581,0.068252749,0.023797426,0.126998129,-540883e-9,-0.004299819,0.007887716,0.001543607,-0.006205646,-0.009026228,-0.001429722,0.001005014,-543486e-9,736e-7,-0.0010003,0.004192751,0.003468711,-1490.266851,-0.224447514,-978.7537293,0.251029198,-15.19694912,-16.37518257,-6.152719099,-11.2089012,0.168198326,-20.35158045,-10.84916153,-25.03899331,0.395791097,,,,,,,-0.002923284,-0.003027033,-0.003803845,453e-7,0.013171049,-311354.9572,0.003354986,430894e-9,635139e-9,315e-9,0.470124309,0.281298343,0.252044199,0.344226519,0.165027624,0.102375691,0.031864641,0.062651934,-0.32301105,0.012430939,-0.958508287,-2.316049724,-2.587803867,-3.320524862,-3.236132597,0.005003702,0.007398967,0.008552561,-0.009149464,0.005247923,0.00621471,0.006131764,0.002298201,0.039349033,-0.124623899,-0.007554336,-915e-7,0.004659705,-0.002892459,-512e-7,-779e-7,-0.002664,-0.003055636,-0.002887628,-626e-7,-11739e-8,0.00117837,842713e-9,0.003443194,-141284e-9,0.001369645,0.005643662,-34e-6,4.067137097,-0.007549352,0.011814771,0.011004073,0.013029941,-0.005001301424905458,0.0035709558794396173
8/1/79,-0.002811121,-0.001845026,-19071e-8,-0.007833198,,-0.001065277,0.006200118,0.011527877,0.004382939,0.032350346,-0.007080713,0.023657793,-0.008529269,-0.006106693,-0.011265234,277265e-9,-0.00995953,-0.017233197,0.006285497,0.00291524,0.004453477,0.241436464,-0.498618785,-0.112690094,0.120554964,-0.026668758,-0.044725389,-0.004417365,-0.001161505,998398e-9,0.004511776,-0.003209742,0.002068382,0.005425943,-0.003659839,-0.001896054,603124e-9,-709752e-9,0.001794597,-0.00196621,-0.007653878,-1772.021271,-0.047928177,-978.8537293,0.261204526,-20.19518164,-10.76962292,-6.157900458,0.335849564,0.204682372,-10.23591037,-27.32355535,-6.112233786,0.426127093,,,,,,,0.002618206,-855661e-9,-0.006717989,0.002500835,0.02108893,-311470.9572,-0.007247838,-255357e-9,-650207e-9,-297e-9,0.490372928,0.740649171,0.711022099,0.86281768,0.360055249,0.302237569,0.210621547,0.190331492,-0.966505525,-0.82878453,-1.152762431,-2.626049724,-2.977803867,-3.760524862,-3.646132597,131455e-9,-0.025468805,0.0224201,-0.017054986,-0.005029953,-0.005220017,-0.008991246,-237888e-9,-0.017459017,-0.055219889,0.032364323,0.001240859,-0.001228507,-0.004150178,-504e-7,-765e-7,0.0025823,0.002757823,0.001261548,-0.001369622,-0.001438531,-67655e-8,0.001474419,-0.003201059,230249e-9,-0.002822875,-0.011334123,-336e-7,2.002822581,-0.005125688,-0.023362096,-0.011163462,-0.012566248,,
9/1/79,-0.002730208,-0.002813601,-0.006118539,-0.005164527,,0.003295065,-76457e-8,-0.003408825,517694e-9,-0.00811537,0.004083477,-0.016267335,0.007370849,0.002614391,0.003791137,0.001192862,0.003634877,-0.011808627,0.088085497,403805e-9,-596128e-9,0.378453039,-0.667955801,0.030651396,-0.021554647,0.038757147,0.07336359,-0.004431498,243001e-9,-0.002153175,0.005876514,-0.002347353,-0.002463201,-0.005857462,0.003294446,0.001256688,0.002722442,0.002256318,0.003887777,0.002121226,-915096e-9,-1490.266851,-0.224447514,-978.8537293,0.291123655,-20.47369775,-5.191716274,0.245542887,-5.259299329,-6.933640048,-20.12967991,-16.29779219,-12.36831311,-5.423738731,,,,,,,-0.003956415,-571903e-9,-0.008794076,-0.007009765,-0.012654962,-311387.9572,-0.00251924,-0.002555446,-0.001079947,-496e-9,2.340124309,1.440649171,1.461022099,1.60140884,1.222513812,0.972237569,0.690621547,0.860331492,0.643977901,0.012430939,-0.654254144,-2.766049724,-3.167803867,-4.040524862,-3.946132597,0.01510656,0.01458933,0.037679572,-0.023250178,0.008137871,0.001114145,0.004812959,-0.006221472,0.003273741,0.049447354,-0.036202987,-114468e-9,-523e-7,0.002649469,0.001384049,-751e-7,0.006390447,0.001245621,0.00121975,0.002555488,0.001225001,-0.001204462,888602e-9,268028e-9,-0.002636404,0.002752516,0.010133382,-0.001515743,-4.632862903,-0.003456386,0.01866823,0.011405309,0.002752599,,
10/1/79,438928e-9,511348e-9,-137053e-9,-0.001793226,,-0.003061475,-0.001823411,-0.002754247,-0.003872321,-0.017792509,0.001817532,-0.003752754,-0.00436514,-0.010058376,-958186e-9,-0.004475609,0.027886227,-0.018572171,-0.377714503,-146773e-9,46856e-8,0.241436464,-0.244751381,-0.003394695,-0.066163507,0.01571174,-0.001861938,0.038192787,-444192e-9,-0.003799298,0.002980389,-0.001915249,-0.004489184,-0.006058357,-0.001852609,927027e-9,0.002164508,0.002266902,0.002448091,0.001699787,87938e-8,-1772.021271,-0.287845304,-978.7537293,-7.016935648,-30.35819329,-16.5715296,-12.5718031,-5.462010842,-7.034398498,-25.56375472,-5.433608464,0.179293743,0.278264702,,,,,,,0.002613047,0.001540138,-0.009249527,0.004248232,0.006652286,-310842.9572,0.004998361,228e-7,329465e-9,165e-9,-0.589751381,0.093895028,0.169198895,-0.04859116,0.302513812,0.356712707,0.630621547,0.590331492,-1.616505525,-1.799392265,-1.458508287,-3.886049724,-4.537803867,-5.690524862,-5.426132597,0.014803888,0.00982959,0.063045222,-0.002939059,0.003159574,-0.002570865,-0.005036647,-734e-7,-140227e-9,-0.019290767,0.021749593,0.001189139,0.002241635,0.005217358,0.002765553,0.001164663,-0.003980779,-0.001582751,-145627e-9,-815e-7,0.001185727,0.001468399,-591228e-9,0.001364833,0.002079512,0.001326779,-0.003410308,0.004404088,1.167137097,0.009590374,-0.003341239,-0.006741746,-0.002291206,-0.004358698009664985,0.0017573638291381013
